ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Kovacevic A.,Munar J.,102,66,546,796,7,6,2,6,6,1,,,,,2,1,Completed,1.53,2.5,1.61,2.45,1.66,2.67,1.58,2.37
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Lehecka J.,Coria F.,44,67,941,795,6,3,6,4,,,,,,,2,0,Completed,1.1,7,1.13,6.86,1.15,7.66,1.12,6.2
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Halys Q.,Martinez P.,79,121,705,476,6,2,7,6,,,,,,,2,0,Completed,1.33,3.4,1.36,3.42,1.37,3.61,1.32,3.36
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Garin C.,Giron M.,82,71,672,746,6,4,2,6,6,4,,,,,2,1,Completed,1.73,2.1,1.81,2.09,1.83,2.15,1.77,2.04
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Shang J.,62,181,826,323,1,6,6,4,6,2,,,,,2,1,Completed,1.36,3.2,1.35,3.44,1.38,3.44,1.35,3.18
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Molcan A.,Thompson J.,56,83,865,667,6,2,4,6,6,3,,,,,2,1,Completed,2.3,1.62,2.28,1.69,2.32,1.71,2.21,1.66
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Carballes Baena R.,Zapata Miralles B.,84,41,665,958,6,0,3,0,,,,,,,1,0,Retired,2.1,1.73,2.06,1.84,2.2,1.87,2.05,1.77
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Eubanks C.,Kudla D.,119,122,479,475,7,6,6,2,,,,,,,2,0,Completed,1.67,2.2,1.75,2.19,1.75,2.28,1.67,2.19
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Galan D.E.,55,89,865,641,6,4,6,2,,,,,,,2,0,Completed,1.11,6.5,1.14,6.54,1.14,7.3,1.12,6.15
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Watanuki Y.,Paire B.,123,170,474,351,6,4,7,5,,,,,,,2,0,Completed,1.62,2.3,1.59,2.5,1.63,2.55,1.55,2.42
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Gasquet R.,O Connell C.,40,86,960,649,6,4,3,6,6,1,,,,,2,1,Completed,1.8,2,1.8,2.11,1.86,2.16,1.79,2.01
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Monteiro T.,Kubler J.,81,70,680,748,6,4,7,6,,,,,,,2,0,Completed,3,1.4,3.19,1.4,3.38,1.4,3.08,1.37
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Barrere G.,Safiullin R.,65,104,801,538,6,4,3,6,6,3,,,,,2,1,Completed,2.3,1.62,2.33,1.67,2.38,1.67,2.27,1.63
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Etcheverry T.,Kotov P.,73,117,734,490,6,2,6,2,,,,,,,2,0,Completed,1.8,2,1.83,2.07,1.91,2.07,1.81,1.99
19,Miami,Miami Open,3/23/2023,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Thiem D.,59,106,835,530,7,6,6,2,,,,,,,2,0,Completed,1.62,2.3,1.61,2.45,1.69,2.45,1.59,2.33
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Bergs Z.,94,135,607,431,4,6,6,3,7,6,,,,,2,1,Completed,1.17,5,1.16,6.16,1.18,6.16,1.15,5.47
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Bautista Agut R.,54,28,866,1430,6,4,7,6,,,,,,,2,0,Completed,1.73,2.1,1.86,2.03,1.86,2.17,1.79,2.01
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Pella G.,30,581,1345,55,6,3,3,6,6,3,,,,,2,1,Completed,1.22,4.33,1.26,4.29,1.26,5.16,1.22,4.25
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Rublev A.,Wolf J.J.,7,50,3390,891,7,6,6,4,,,,,,,2,0,Completed,1.25,4,1.26,4.29,1.29,4.44,1.24,4.04
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Djere L.,11,58,2925,845,6,4,6,2,,,,,,,2,0,Completed,1.07,9,1.08,10.17,1.09,10.22,1.06,8.85
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Schwartzman D.,Wu Y.,38,64,990,818,7,6,6,1,,,,,,,2,0,Completed,2.75,1.44,2.72,1.51,2.9,1.58,2.64,1.48
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Van De Zandschulp B.,Popyrin A.,32,93,1170,611,4,6,7,6,6,2,,,,,2,1,Completed,1.73,2.1,1.9,1.99,1.95,2.12,1.81,2
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Huesler M.A.,19,47,2045,904,5,7,6,3,6,4,,,,,2,1,Completed,1.17,5,1.17,5.77,1.17,6.37,1.16,5.23
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Nava E.,10,182,2975,323,6,4,6,1,,,,,,,2,0,Completed,1.06,10,1.07,11.85,1.07,11.85,1.05,9.86
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Humbert U.,35,78,1120,713,6,4,6,7,7,6,,,,,2,1,Completed,1.91,1.91,2.07,1.83,2.07,1.92,1.94,1.85
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Dimitrov G.,Struff J.L.,27,103,1450,543,4,6,7,6,6,4,,,,,2,1,Completed,1.44,2.75,1.54,2.63,1.57,2.75,1.49,2.58
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Bagnis F.,1,100,7420,561,6,0,6,2,,,,,,,2,0,Completed,1.01,23,1.02,31.56,1.02,32.56,1.01,20.39
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Nakashima B.,25,45,1545,927,6,4,7,6,,,,,,,2,0,Completed,1.57,2.38,1.61,2.46,1.62,2.48,1.58,2.36
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic D.,Cressy M.,76,37,728,1016,6,4,7,6,,,,,,,2,0,Completed,2.38,1.57,2.3,1.68,2.58,1.68,2.32,1.6
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Ivashka I.,4,80,5560,696,6,2,6,3,,,,,,,2,0,Completed,1.4,3,1.45,2.96,1.45,3.23,1.41,2.87
19,Miami,Miami Open,3/24/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Rune H.,Fucsovics M.,8,74,3325,732,6,3,7,5,,,,,,,2,0,Completed,1.33,3.4,1.32,3.69,1.33,3.69,1.3,3.46
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Daniel T.,Zverev A.,97,15,583,2580,6,0,6,4,,,,,,,2,0,Completed,4.5,1.2,5.1,1.2,5.1,1.21,4.61,1.19
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Kovacevic A.,31,102,1320,546,6,4,6,4,,,,,,,2,0,Completed,1.67,2.2,1.79,2.13,1.79,2.22,1.71,2.12
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Eubanks C.,Coric B.,119,20,479,1905,3,6,6,4,6,2,,,,,2,1,Completed,3.2,1.36,3.3,1.38,3.3,1.42,3.03,1.38
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Gasquet R.,3,40,5770,960,,,,,,,,,,,,,Walkover,1.17,5,1.23,4.69,1.23,5.36,1.18,4.75
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Lehecka J.,Musetti L.,44,21,941,1840,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.46,2.9,1.46,3.08,1.42,2.83
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Garin C.,Baez S.,82,33,672,1170,7,6,6,3,,,,,,,2,0,Completed,1.53,2.5,1.6,2.48,1.6,2.5,1.56,2.4
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mcdonald M.,Berrettini M.,55,23,865,1732,7,6,7,6,,,,,,,2,0,Completed,2.75,1.44,2.93,1.45,3,1.51,2.81,1.43
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Molcan A.,Nishioka Y.,56,34,865,1144,7,6,1,6,6,2,,,,,2,1,Completed,2,1.8,2.15,1.77,2.15,1.8,2.07,1.75
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Halys Q.,De Minaur A.,79,18,705,2085,6,7,7,6,7,6,,,,,2,1,Completed,3.5,1.3,3.7,1.32,3.7,1.32,3.51,1.3
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Monteiro T.,6,81,3415,680,7,6,7,6,,,,,,,2,0,Completed,1.07,9,1.08,9.95,1.08,10.75,1.06,8.92
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Sonego L.,Evans D.,59,29,835,1345,4,6,6,3,6,2,,,,,2,1,Completed,1.44,2.75,1.48,2.83,1.5,3.27,1.44,2.77
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Kokkinakis T.,9,94,3065,607,6,7,7,6,7,6,,,,,2,1,Completed,1.3,3.5,1.35,3.44,1.35,3.65,1.31,3.43
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Khachanov K.,Etcheverry T.,16,73,2505,734,6,1,3,6,6,3,,,,,2,1,Completed,1.3,3.5,1.3,3.81,1.32,3.81,1.29,3.55
19,Miami,Miami Open,3/25/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Carballes Baena R.,5,84,4330,665,6,1,6,2,,,,,,,2,0,Completed,1.02,19,1.03,22.22,1.03,22.22,1.02,15.38
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Watanuki Y.,14,123,2710,474,6,7,7,6,6,4,,,,,2,1,Completed,1.17,5,1.16,5.99,1.22,6.04,1.17,5.05
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Barrere G.,Norrie C.,65,12,801,2815,6,3,6,2,,,,,,,2,0,Completed,6,1.13,5.91,1.16,6.5,1.16,5.79,1.13
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Shelton B.,62,39,826,989,6,4,3,6,6,1,,,,,2,1,Completed,2.2,1.67,2.31,1.68,2.36,1.7,2.22,1.65
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Paul T.,Davidovich Fokina A.,19,25,2045,1545,6,3,7,5,,,,,,,2,0,Completed,1.62,2.3,1.58,2.56,1.63,2.56,1.6,2.32
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Rune H.,Schwartzman D.,8,38,3325,990,6,4,6,2,,,,,,,2,0,Completed,1.17,5,1.19,5.36,1.19,5.36,1.17,4.99
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Shapovalov D.,10,30,2975,1345,6,4,6,4,,,,,,,2,0,Completed,1.36,3.2,1.39,3.27,1.39,3.46,1.34,3.22
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Rublev A.,Kecmanovic M.,7,35,3390,1120,6,1,6,2,,,,,,,2,0,Completed,1.22,4.33,1.23,4.69,1.29,4.8,1.22,4.25
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Ruusuvuori E.,Daniel T.,54,97,866,583,6,3,7,6,,,,,,,2,0,Completed,1.57,2.38,1.62,2.46,1.62,2.6,1.55,2.43
19,Miami,Miami Open,3/26/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Lajovic D.,1,76,7420,728,6,0,7,6,,,,,,,2,0,Completed,1.03,15,1.03,24.76,1.03,24.76,1.02,14.98
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Dimitrov G.,11,27,2925,1450,6,3,6,4,,,,,,,2,0,Completed,1.22,4.33,1.25,4.44,1.25,4.44,1.22,4.17
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Van De Zandschulp B.,Ruud C.,32,4,1170,5560,3,6,6,4,6,4,,,,,2,1,Completed,3.5,1.3,3.54,1.35,3.6,1.37,3.37,1.32
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Molcan A.,5,56,4330,865,,,,,,,,,,,,,Walkover,1.05,11,1.06,13.8,1.06,13.8,1.04,11.12
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Khachanov K.,Lehecka J.,16,44,2505,941,6,2,6,4,,,,,,,2,0,Completed,1.73,2.1,1.83,2.09,1.83,2.19,1.74,2.07
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Tsitsipas S.,Garin C.,3,82,5770,672,6,3,4,6,6,4,,,,,2,1,Completed,1.3,3.5,1.3,3.91,1.35,4,1.29,3.55
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Halys Q.,Mcdonald M.,79,55,705,865,7,6,6,3,,,,,,,2,0,Completed,2.38,1.57,2.34,1.68,2.55,1.71,2.31,1.61
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Cerundolo F.,Auger-Aliassime F.,31,6,1320,3415,6,2,7,5,,,,,,,2,0,Completed,4.33,1.22,4.61,1.24,4.67,1.24,4.36,1.21
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Mannarino A.,Hurkacz H.,62,9,826,3065,7,6,7,6,,,,,,,2,0,Completed,4,1.25,3.68,1.33,4.01,1.33,3.63,1.28
19,Miami,Miami Open,3/27/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Eubanks C.,Barrere G.,119,65,479,801,6,3,7,6,,,,,,,2,0,Completed,2.1,1.73,2.18,1.77,2.25,1.91,2.08,1.74
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Sonego L.,Tiafoe F.,59,14,835,2710,6,3,6,4,,,,,,,2,0,Completed,3.4,1.33,3.28,1.39,3.4,1.4,3.12,1.36
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Rublev A.,11,7,2925,3390,6,2,6,4,,,,,,,2,0,Completed,1.5,2.63,1.56,2.6,1.58,2.69,1.51,2.54
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Fritz T.,Rune H.,10,8,2975,3325,6,3,6,4,,,,,,,2,0,Completed,1.62,2.3,1.74,2.24,1.74,2.3,1.66,2.2
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Ruusuvuori E.,Van De Zandschulp B.,54,32,866,1170,4,6,6,4,7,5,,,,,2,1,Completed,1.67,2.2,1.63,2.44,1.68,2.44,1.62,2.28
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Alcaraz C.,Paul T.,1,19,7420,2045,6,4,6,4,,,,,,,2,0,Completed,1.13,6,1.17,6.02,1.17,6.05,1.15,5.47
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Khachanov K.,Tsitsipas S.,16,3,2505,5770,7,6,6,4,,,,,,,2,0,Completed,1.91,1.91,1.87,2.02,2,2.03,1.84,1.95
19,Miami,Miami Open,3/28/2023,Masters 1000,Outdoor,Hard,4th Round,3,Eubanks C.,Mannarino A.,119,62,479,826,7,6,7,6,,,,,,,2,0,Completed,2.5,1.53,2.66,1.54,2.69,1.65,2.47,1.53
19,Miami,Miami Open,3/29/2023,Masters 1000,Outdoor,Hard,4th Round,3,Cerundolo F.,Sonego L.,31,59,1320,835,3,6,6,3,6,2,,,,,2,1,Completed,2.3,1.62,2.37,1.66,2.37,1.66,2.27,1.62
19,Miami,Miami Open,3/29/2023,Masters 1000,Outdoor,Hard,4th Round,3,Medvedev D.,Halys Q.,5,79,4330,705,6,4,6,2,,,,,,,2,0,Completed,1.07,9,1.09,9.1,1.1,9.59,1.07,8.27
19,Miami,Miami Open,3/29/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Ruusuvuori E.,11,54,2925,866,6,3,6,1,,,,,,,2,0,Completed,1.13,6,1.14,7.04,1.2,7.04,1.13,6.07
19,Miami,Miami Open,3/30/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Eubanks C.,5,119,4330,479,6,3,7,5,,,,,,,2,0,Completed,1.04,13,1.05,15.04,1.05,15.39,1.04,11.43
19,Miami,Miami Open,3/30/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Khachanov K.,Cerundolo F.,16,31,2505,1320,6,3,6,2,,,,,,,2,0,Completed,1.36,3.2,1.41,3.18,1.41,3.25,1.36,3.1
19,Miami,Miami Open,3/31/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Fritz T.,1,10,7420,2975,6,4,6,2,,,,,,,2,0,Completed,1.22,4.33,1.26,4.28,1.26,4.59,1.23,4.19
19,Miami,Miami Open,3/31/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Medvedev D.,Khachanov K.,5,16,4330,2505,7,6,3,6,6,3,,,,,2,1,Completed,1.2,4.5,1.23,4.77,1.23,5.34,1.2,4.59
19,Miami,Miami Open,4/1/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Alcaraz C.,11,1,2925,7420,6,7,6,4,6,2,,,,,2,1,Completed,3,1.4,3.05,1.44,3.23,1.44,2.92,1.4
19,Miami,Miami Open,4/2/2023,Masters 1000,Outdoor,Hard,The Final,3,Medvedev D.,Sinner J.,5,11,4330,2925,7,5,6,3,,,,,,,2,0,Completed,1.91,1.91,1.93,1.98,1.99,2.02,1.87,1.93
20,Estoril,Estoril Open,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Tseng C.H.,67,145,773,401,6,4,6,4,,,,,,,2,0,Completed,1.62,2.3,1.7,2.26,1.7,2.38,1.64,2.25
20,Estoril,Estoril Open,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Albot R.,32,106,1170,523,7,5,7,6,,,,,,,2,0,Completed,1.14,5.5,1.14,6.54,1.15,6.54,1.13,5.82
20,Estoril,Estoril Open,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Schwartzman D.,96,36,605,1025,6,3,7,6,,,,,,,2,0,Completed,3.2,1.36,3.17,1.4,3.45,1.41,3.06,1.36
20,Estoril,Estoril Open,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Giannessi A.,97,224,593,254,6,2,6,1,,,,,,,2,0,Completed,1.5,2.63,1.52,2.7,1.57,2.75,1.5,2.56
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Nardi L.,40,161,985,372,6,4,6,1,,,,,,,2,0,Completed,1.29,3.75,1.32,3.64,1.33,3.75,1.3,3.43
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Rocha H.,43,596,952,53,6,4,6,2,,,,,,,2,0,Completed,1.2,4.5,1.24,4.46,1.25,4.7,1.21,4.28
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Shelton B.,Lestienne C.,39,63,999,798,7,5,7,5,,,,,,,2,0,Completed,1.57,2.38,1.62,2.44,1.73,2.59,1.61,2.29
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Van Assche L.,Sousa P.,91,475,640,82,6,7,6,3,6,1,,,,,2,1,Completed,1.33,3.4,1.41,3.14,1.41,3.55,1.34,3.23
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Ofner S.,111,122,510,488,3,6,6,3,6,4,,,,,2,1,Completed,1.62,2.3,1.56,2.57,1.63,2.63,1.55,2.42
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Ramos-Vinolas A.,120,52,490,880,3,6,6,1,6,4,,,,,2,1,Completed,3.5,1.3,3.22,1.39,3.53,1.4,3.11,1.36
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Zeppieri G.,147,121,390,489,6,4,1,6,6,3,,,,,2,1,Completed,2.5,1.53,2.42,1.63,2.5,1.63,2.39,1.56
20,Estoril,Estoril Open,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Halys Q.,Borges N.,80,65,691,783,6,3,6,4,,,,,,,2,0,Completed,2.38,1.57,2.46,1.61,2.6,1.61,2.41,1.55
20,Estoril,Estoril Open,4/5/2023,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Fognini F.,96,97,605,593,4,6,6,3,6,3,,,,,2,1,Completed,2.38,1.57,2.67,1.54,2.67,1.63,2.47,1.53
20,Estoril,Estoril Open,4/5/2023,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Cachin P.,32,67,1170,773,6,4,7,6,,,,,,,2,0,Completed,1.36,3.2,1.41,3.15,1.42,3.5,1.37,3.03
20,Estoril,Estoril Open,4/5/2023,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Sousa J.,5,147,5005,390,4,6,6,2,6,2,,,,,2,1,Completed,1.11,6.5,1.12,7.69,1.13,7.69,1.11,6.55
20,Estoril,Estoril Open,4/5/2023,ATP250,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Van Assche L.,24,91,1580,640,6,3,7,5,,,,,,,2,0,Completed,1.4,3,1.38,3.35,1.44,3.35,1.38,2.98
20,Estoril,Estoril Open,4/6/2023,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Rodionov J.,40,120,985,490,6,0,6,1,,,,,,,2,0,Completed,1.36,3.2,1.36,3.46,1.4,3.5,1.33,3.25
20,Estoril,Estoril Open,4/6/2023,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Shelton B.,111,39,510,999,6,2,6,2,,,,,,,2,0,Completed,1.67,2.2,1.74,2.22,1.77,2.25,1.68,2.17
20,Estoril,Estoril Open,4/6/2023,ATP250,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Hurkacz H.,43,12,952,2750,6,7,6,4,6,2,,,,,2,1,Completed,3,1.4,3.08,1.43,3.15,1.46,2.9,1.4
20,Estoril,Estoril Open,4/6/2023,ATP250,Outdoor,Clay,2nd Round,3,Halys Q.,Bautista Agut R.,80,28,691,1395,7,6,7,5,,,,,,,2,0,Completed,2.38,1.57,2.33,1.68,2.38,1.68,2.26,1.63
20,Estoril,Estoril Open,4/7/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Davidovich Fokina A.,96,24,605,1580,7,5,7,6,,,,,,,2,0,Completed,4.33,1.22,4.67,1.23,4.67,1.26,4.23,1.22
20,Estoril,Estoril Open,4/7/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Zapata Miralles B.,40,43,985,952,7,5,6,2,,,,,,,2,0,Completed,1.62,2.3,1.71,2.28,1.71,2.36,1.65,2.21
20,Estoril,Estoril Open,4/7/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Halys Q.,Thiem D.,80,111,691,510,6,1,6,4,,,,,,,2,0,Completed,2.1,1.73,2.14,1.79,2.22,1.79,2.08,1.74
20,Estoril,Estoril Open,4/7/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Baez S.,5,32,5005,1170,6,3,6,0,,,,,,,2,0,Completed,1.44,2.75,1.44,3.02,1.45,3.15,1.43,2.8
20,Estoril,Estoril Open,4/8/2023,ATP250,Outdoor,Clay,Semifinals,3,Kecmanovic M.,Cecchinato M.,40,96,985,605,6,3,6,1,,,,,,,2,0,Completed,1.3,3.5,1.37,3.4,1.37,3.53,1.33,3.3
20,Estoril,Estoril Open,4/8/2023,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Halys Q.,5,80,5005,691,6,4,3,6,7,6,,,,,2,1,Completed,1.22,4.33,1.28,4.11,1.3,4.34,1.25,3.86
20,Estoril,Estoril Open,4/9/2023,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Kecmanovic M.,5,40,5005,985,6,2,7,6,,,,,,,2,0,Completed,1.44,2.75,1.43,3.05,1.47,3.12,1.42,2.82
21,Houston,U.S. Men's Clay Court Championships,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Zhang Zh.,94,93,621,625,6,2,6,3,,,,,,,2,0,Completed,2.2,1.67,2.2,1.74,2.22,1.8,2.09,1.72
21,Houston,U.S. Men's Clay Court Championships,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Kudla D.,Vukic A.,137,151,424,381,6,4,4,6,6,4,,,,,2,1,Completed,3.2,1.36,3.21,1.39,3.21,1.4,3.04,1.36
21,Houston,U.S. Men's Clay Court Championships,4/3/2023,ATP250,Outdoor,Clay,1st Round,3,Brouwer G.,Kovacevic A.,123,101,477,568,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.8,2.11,1.91,2.11,1.77,2.02
21,Houston,U.S. Men's Clay Court Championships,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Kubler J.,Verdasco F.,71,232,733,242,7,6,6,0,,,,,,,2,0,Completed,1.22,4.33,1.24,4.44,1.26,4.44,1.22,4.1
21,Houston,U.S. Men's Clay Court Championships,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Johnson S.,Bagnis F.,152,113,381,505,7,6,1,6,6,1,,,,,2,1,Completed,2.63,1.5,2.72,1.51,2.72,1.57,2.55,1.5
21,Houston,U.S. Men's Clay Court Championships,4/4/2023,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Watanuki Y.,134,107,432,515,6,4,3,6,6,2,,,,,2,1,Completed,1.44,2.75,1.44,3,1.46,3,1.41,2.86
